M0813064M,20030813,20030720,AUS,AustinBergstromInternationalAirport,SouthwestAirlines,PassengerPropertyLoss,CheckedBaggage,JewelryFine,77.5,Settle
M0813073M,20030813,20030803,RSW,SouthwestFloridaInternational,novalue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),50,Settle
M0813075M,20030813,20030728,HNL,HonoluluInternationalAirport,DeltaAirLines,PropertyDamage,CheckedBaggage,Other,46,Settle
M0813083M,20030813,20030709,MCO,OrlandoInternationalAirport,novalue,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,7.5,Settle
M0813084M,20030813,20030723,ICT,WichitaMidContinent,AmericaWest,PassengerPropertyLoss,CheckedBaggage,Eyeglasses(includingcontactlenses),66.79,Settle
M0813086M,20030813,20030723,PHX,PhoenixSkyHarborInternational,AmericaWest,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,126.92,Settle
M0813098M,20030813,20030330,SEA,SeattleTacomaInternational,AmericanAirlines,novalue,CheckedBaggage,Luggage(alltypesincludingfootlockers),88.06,Settle
M0813099M,20030813,20030528,MCO,OrlandoInternationalAirport,AirTranAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),221.5,Settle
M0813101M,20030813,20030421,LAS,McCarranInternational,AmericaWest,PassengerPropertyLoss,CheckedBaggage,JewelryFine,1208,Settle
M0813102M,20030813,20030725,DFW,DallasFortWorthInternationalAirport,AmericanAirlines,PassengerPropertyLoss,CheckedBaggage,CamerasDigital,172,Settle
M0813106M,20030813,20030721,SAN,SanDiegoInternational,SouthwestAirlines,PassengerPropertyLoss,CheckedBaggage,Other,15.55,Settle
M0813116M,20030813,20030721,LAX,LosAngelesInternationalAirport,AmericanAirlines,PassengerPropertyLoss,CheckedBaggage,Luggage(alltypesincludingfootlockers),455,Settle
M0813118M,20030813,20030802,ATL,HartsfieldJacksonAtlantaInternationalAirport,AmericanAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),50,Settle
M0813119M,20030813,20030604,LAX,LosAngelesInternationalAirport,AirTranAirlines,novalue,CheckedBaggage,Eyeglasses(includingcontactlenses),1040.4,Settle
M0813121M,20030813,20030523,DEN,DenverInternationalAirport,UAL,PassengerPropertyLoss,CheckedBaggage,Other,40,Settle
M0813123M,20030813,20030729,SAN,SanDiegoInternational,novalue,PassengerPropertyLoss,CheckedBaggage,Other,21,Settle
M0813125M,20030813,20030725,MCO,OrlandoInternationalAirport,novalue,PassengerPropertyLoss,CheckedBaggage,CellPhones,75,Settle
M0813131M,20030813,20030726,AUS,AustinBergstromInternationalAirport,FrontierAirlines,PassengerPropertyLoss,CheckedBaggage,Other,97.5,Settle
M0813136M,20030813,20030731,novalue,novalue,SouthwestAirlines,PropertyDamage,Checkpoint,ComputerLaptop,912.47,Settle
M0813138M,20030813,20030711,MSP,MinneapolisSt.PaulInternationalAirport,NorthwestAirlines,PassengerPropertyLoss,CheckedBaggage,CamerasDigital,34.5,Settle
M0813142M,20030813,20030622,FLL,Ft.LauderdaleHollywoodInternational,DeltaAirLines,PassengerPropertyLoss,Checkpoint,CellPhones,43.25,Settle
M0813145M,20030813,20030724,SLC,SaltLakeCityInternationalAirport,novalue,PassengerPropertyLoss,CheckedBaggage,Other,45,Settle
M0813147M,20030813,20030803,ORD,ChicagoO'HareInternationalAirport,AmericaWest,PropertyDamage,CheckedBaggage,Other,9.44,Settle
M0813148M,20030813,20030719,DTW,DetroitMetropolitanWayneCountyAirport,NorthwestAirlines,PropertyDamage,CheckedBaggage,Other,100.29,Settle
M0813152M,20030813,20030628,BWI,BaltimoreWashingtonIntlThurgoodMarshall,SouthwestAirlines,PassengerPropertyLoss,CheckedBaggage,JewelryFine,275,Settle
M0813153M,20030813,20030616,MSP,MinneapolisSt.PaulInternationalAirport,novalue,novalue,CheckedBaggage,Luggage(alltypesincludingfootlockers),150,Settle
M0813154M,20030813,20030801,EWR,NewarkInternationalAirport,novalue,PassengerPropertyLoss,Checkpoint,JewelryFine,245,Settle
M0813155M,20030813,20030510,novalue,novalue,AmericanAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),100,Settle
M0813158M,20030813,20030613,SRQ,SarasotaBradentonInternational,novalue,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,100,Settle
M0813160M,20030813,20030726,MCO,OrlandoInternationalAirport,AirTranAirlines,novalue,CheckedBaggage,CosmeticsPerfumetoiletarticlesmedicinessoapsetc.,150,Settle
M0813161M,20030813,20030709,IND,IndianapolisInternational,AirTranAirlines,novalue,CheckedBaggage,Eyeglasses(includingcontactlenses),212.5,Settle
M0813162M,20030813,20030730,FLL,Ft.LauderdaleHollywoodInternational,SpiritAirlines,PassengerPropertyLoss,CheckedBaggage,Other,125,Settle
M0813163M,20030813,20030710,TPA,TampaInternational,SouthwestAirlines,PassengerPropertyLoss,CheckedBaggage,Other,19.97,Settle
M0813166M,20030813,20030131,SAT,SanAntonioInternational,SouthwestAirlines,PropertyDamage,CheckedBaggage,Other,13.42,Settle
M0813167M,20030813,20030519,FLL,Ft.LauderdaleHollywoodInternational,novalue,PropertyDamage,Checkpoint,Other,215,Settle
M0813168M,20030813,20030726,TPA,TampaInternational,SpiritAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),77.5,Settle
M0813172M,20030813,20030630,PHX,PhoenixSkyHarborInternational,UAL,PropertyDamage,CheckedBaggage,Other,12,Settle
M0813174M,20030813,20030718,ORD,ChicagoO'HareInternationalAirport,AmericanAirlines,PassengerPropertyLoss,CheckedBaggage,CamerasDigital,186.5,Settle
M0813178M,20030813,20030402,JAX,JacksonvilleInternational,DeltaAirLines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),307,Settle
M0813182M,20030813,20030801,MLI,QuadCity(Moline)InternationalAirport,AirTranAirlines,PassengerPropertyLoss,CheckedBaggage,CellPhones,10,Settle
M0813184M,20030813,20030523,JFK,JohnF.KennedyInternational,novalue,PassengerPropertyLoss,CheckedBaggage,CamerasDigital,125,Settle
M0813192M,20030813,20030803,DFW,DallasFortWorthInternationalAirport,novalue,PropertyDamage,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,150,Settle
M0813193M,20030813,20030731,BOS,Boston(Logan)InternationalAirport,DeltaAirLines,PropertyDamage,Checkpoint,Luggage(alltypesincludingfootlockers),105,Settle
M0813196M,20030813,20030802,novalue,novalue,AlaskaAirlines,PassengerPropertyLoss,CheckedBaggage,Other,68.95,Settle
M0814003M,20030814,20030626,IND,IndianapolisInternational,AmericanAirlines,novalue,CheckedBaggage,Luggage(alltypesincludingfootlockers),286,ApproveinFull
M0814006M,20030814,20030801,DEN,DenverInternationalAirport,novalue,PropertyDamage,CheckedBaggage,Other,28,ApproveinFull
M0814017M,20030814,20030722,DCA,RonaldReaganWashingtonNationalAirport,USAir,PropertyDamage,Checkpoint,Other,30,ApproveinFull
M0814018M,20030814,20030805,DFW,DallasFortWorthInternationalAirport,novalue,PassengerPropertyLoss,CheckedBaggage,Other,40,ApproveinFull
M0814022M,20030814,20030302,TPA,TampaInternational,DeltaAirLines,PassengerPropertyLoss,Checkpoint,ClothingShoesbeltsaccessoriesetc.,130,ApproveinFull
M0814023M,20030814,20030614,ORD,ChicagoO'HareInternationalAirport,AmericanAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),15,ApproveinFull
M0814026M,20030814,20030721,CMH,PortColumbusInternational,NorthwestAirlines,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,56.7,ApproveinFull
M0814031M,20030814,20030624,LAX,LosAngelesInternationalAirport,novalue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),14,ApproveinFull
M0814038M,20030814,20030805,novalue,novalue,novalue,PassengerPropertyLoss,CheckedBaggage,Other,48.5,ApproveinFull
M0814039M,20030814,20030316,JFK,JohnF.KennedyInternational,novalue,PropertyDamage,Checkpoint,CamerasDigital,222.47,ApproveinFull
M0814043M,20030814,20030707,DTW,DetroitMetropolitanWayneCountyAirport,DeltaAirLines,PropertyDamage,CheckedBaggage,Other,29.95,ApproveinFull
M0814044M,20030814,20030516,DEN,DenverInternationalAirport,FrontierAirlines,PassengerPropertyLoss,Checkpoint,Other,751.98,ApproveinFull
M0814047M,20030814,20030729,DEN,DenverInternationalAirport,novalue,novalue,CheckedBaggage,Luggage(alltypesincludingfootlockers),284,ApproveinFull
M0814049M,20030814,20030701,GEG,SpokaneInternational,novalue,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,25.7,ApproveinFull
M0814052M,20030814,20030803,MCO,OrlandoInternationalAirport,FrontierAirlines,PropertyDamage,CheckedBaggage,Other,178,ApproveinFull
M0814054M,20030814,20030625,RNO,RenoTahoeInternational,novalue,PassengerPropertyLoss,Checkpoint,Other,436,ApproveinFull
M0814056M,20030814,20030509,STL,LambertSt.LouisInternational,AmericanAirlines,PropertyDamage,CheckedBaggage,Locks,101.74,ApproveinFull
M0814059M,20030814,20030613,VPS,OkaloosaNorthwestFlorida,DeltaAirLines,PropertyDamage,Checkpoint,Other,118.98,ApproveinFull
M0814060M,20030814,20030807,SLC,SaltLakeCityInternationalAirport,novalue,PropertyDamage,Checkpoint,Other,53.25,ApproveinFull
M0814065M,20030814,20030626,LGA,LaGuardia,AmericanAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),50,ApproveinFull
M0814067M,20030814,20030725,TPA,TampaInternational,NorthwestAirlines,PassengerPropertyLoss,CheckedBaggage,Other,479,ApproveinFull
M0814070M,20030814,20030804,novalue,novalue,novalue,PassengerPropertyLoss,CheckedBaggage,Other,75,ApproveinFull
M0814071M,20030814,20030803,MSP,MinneapolisSt.PaulInternationalAirport,NorthwestAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),180,ApproveinFull
M0814095M,20030814,20030718,novalue,novalue,novalue,PassengerPropertyLoss,Checkpoint,Other,17,ApproveinFull
M0814100M,20030814,20030731,MSP,MinneapolisSt.PaulInternationalAirport,NorthwestAirlines,PassengerPropertyLoss,CheckedBaggage,Other,60,ApproveinFull
M0814104M,20030814,20030724,SEA,SeattleTacomaInternational,AmericanAirlines,PassengerPropertyLoss,CheckedBaggage,Other,375,ApproveinFull
M0814109M,20030814,20030604,MCO,OrlandoInternationalAirport,DeltaAirLines,PropertyDamage,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,168.69,ApproveinFull
M0814116M,20030814,20030610,novalue,novalue,ContinentalAirlines,PassengerPropertyLoss,Checkpoint,Eyeglasses(includingcontactlenses),30,ApproveinFull
M0814117M,20030814,20030914,JFK,JohnF.KennedyInternational,novalue,PropertyDamage,Checkpoint,PDAPersonalDataAssistants,650,ApproveinFull
M0814119M,20030814,20030728,MIA,MiamiInternationalAirport,DeltaAirLines,PassengerPropertyLoss,CheckedBaggage,Other,20,ApproveinFull
M0814124M,20030814,20030626,IAH,HoustonGeorgeBushIntercontinentalAirport,DeltaAirLines,PassengerPropertyLoss,CheckedBaggage,Other,28,ApproveinFull
M0814128M,20030814,20030729,DTW,DetroitMetropolitanWayneCountyAirport,NorthwestAirlines,PropertyDamage,CheckedBaggage,Other,89.04,ApproveinFull
M0814130M,20030814,20030725,novalue,novalue,UAL,PropertyDamage,Checkpoint,Luggage(alltypesincludingfootlockers),229.95,ApproveinFull
M0814131M,20030814,20030727,novalue,novalue,novalue,PropertyDamage,Checkpoint,Luggage(alltypesincludingfootlockers),72.8,ApproveinFull
M0814137M,20030814,20030613,ORD,ChicagoO'HareInternationalAirport,NorthwestAirlines,PassengerPropertyLoss,Checkpoint,Eyeglasses(includingcontactlenses),172.73,ApproveinFull
M0814146M,20030814,20030629,BWI,BaltimoreWashingtonIntlThurgoodMarshall,DeltaAirLines,PropertyDamage,CheckedBaggage,CosmeticsPerfumetoiletarticlesmedicinessoapsetc.,9.4,ApproveinFull
M0814147M,20030814,20030528,SEA,SeattleTacomaInternational,novalue,PropertyDamage,CheckedBaggage,JewelryFine,48.74,ApproveinFull
M0814150M,20030814,20030628,MIA,MiamiInternationalAirport,USAir,PassengerPropertyLoss,CheckedBaggage,Luggage(alltypesincludingfootlockers),124.6,ApproveinFull
M0814151M,20030814,20030715,MDT,HarrisburgInternational,USAir,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),42,ApproveinFull
M0814154M,20030814,20030726,novalue,novalue,novalue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),108.06,ApproveinFull
M0814161M,20030814,20030714,BNA,NashvilleInternational,DeltaAirLines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),25,ApproveinFull
M0814165M,20030814,20030802,novalue,novalue,AirTranAirlines,PassengerPropertyLoss,CheckedBaggage,Other,6,ApproveinFull
M0814168M,20030814,20030803,MSY,NewOrleansInternational,novalue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),34.5,ApproveinFull
M0814169M,20030814,20030721,novalue,novalue,novalue,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,69.65,ApproveinFull
M0814172M,20030814,20030727,GEG,SpokaneInternational,UAL,PassengerPropertyLoss,CheckedBaggage,CosmeticsPerfumetoiletarticlesmedicinessoapsetc.,14.95,ApproveinFull
M0814173M,20030814,20030531,MDT,HarrisburgInternational,novalue,PassengerPropertyLoss,Checkpoint,Other,57,ApproveinFull
M0814174M,20030814,20030724,novalue,novalue,AmericaWest,PropertyDamage,CheckedBaggage,Locks,23,ApproveinFull
M0814176M,20030814,20030628,CVG,CincinnatiNorthernKentuckyInternational,novalue,PassengerPropertyLoss,CheckedBaggage,Other,35,ApproveinFull
M0814180M,20030814,20030714,MCO,OrlandoInternationalAirport,USAir,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),100,ApproveinFull
M0814182M,20030814,20030715,BOS,Boston(Logan)InternationalAirport,novalue,PassengerPropertyLoss,Checkpoint,ClothingShoesbeltsaccessoriesetc.,29.39,ApproveinFull
M0814183M,20030814,20030726,MSP,MinneapolisSt.PaulInternationalAirport,NorthwestAirlines,PassengerPropertyLoss,CheckedBaggage,Other,47.85,ApproveinFull
M0814186M,20030814,20030723,novalue,novalue,SpiritAirlines,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,125,ApproveinFull
M0814188M,20030814,20030722,BUF,BuffaloNiagaraInternational,NorthwestAirlines,PropertyDamage,CheckedBaggage,Other,18,ApproveinFull
M0814190M,20030814,20030727,LNK,LincolnMunicipal,NorthwestAirlines,PropertyDamage,Checkpoint,Luggage(alltypesincludingfootlockers),30,ApproveinFull
M0814196M,20030814,20030713,LAX,LosAngelesInternationalAirport,NorthwestAirlines,PropertyDamage,Checkpoint,PhotographicFilm,22,ApproveinFull
M2005080189958,20030814,20030803,ATL,HartsfieldJacksonAtlantaInternationalAirport,novalue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),20,ApproveinFull
M0814002M,20030814,20030711,PBI,PalmBeachInternational,SouthwestAirlines,PassengerPropertyLoss,CheckedBaggage,CamerasDigital,0,novalue
M0814007M,20030814,20030713,PIT,PittsburghInternationalAirport,USAir,PassengerPropertyLoss,CheckedBaggage,JewelryFine,0,novalue
M0814008M,20030814,20030425,novalue,novalue,AmericanAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,novalue
M0814009M,20030814,20030622,novalue,novalue,UAL,novalue,Other,Luggage(alltypesincludingfootlockers),0,novalue
M0814020M,20030814,20030706,AUS,AustinBergstromInternationalAirport,novalue,PassengerPropertyLoss,Checkpoint,JewelryFine,0,novalue
M0814021M,20030814,20030807,PHX,PhoenixSkyHarborInternational,novalue,PersonalInjury,Checkpoint,novalue,0,novalue
M0814037M,20030814,20030718,SAT,SanAntonioInternational,ContinentalAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,novalue
M0814048M,20030814,20030719,SEA,SeattleTacomaInternational,novalue,PassengerPropertyLoss,CheckedBaggage,Other,0,novalue
M0814053M,20030814,20030730,novalue,novalue,novalue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,novalue
M0814066M,20030814,20030731,LGA,LaGuardia,SpiritAirlines,PassengerPropertyLoss,CheckedBaggage,Other,0,novalue
M0814069M,20030814,20030723,PHL,PhiladelphiaInternationalAirport,USAir,PassengerPropertyLoss,CheckedBaggage,Other,0,novalue
M0814083M,20030814,20030723,CLE,ClevelandHopkinsInternational,NorthwestAirlines,PropertyDamage,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,0,novalue
M0814086M,20030814,20030722,novalue,novalue,DeltaAirLines,PropertyDamage,CheckedBaggage,Other,0,novalue
M0814090M,20030814,20030702,novalue,novalue,novalue,PropertyDamage,CheckedBaggage,Other,0,novalue
M0814096M,20030814,20030803,novalue,novalue,SpiritAirlines,PassengerPropertyLoss,CheckedBaggage,Other,0,novalue
M0814097M,20030814,20030527,novalue,novalue,novalue,PassengerPropertyLoss,CheckedBaggage,Other,0,novalue
M0814120M,20030814,20030804,novalue,novalue,novalue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,novalue
M0814155M,20030814,20030805,MIA,MiamiInternationalAirport,AmericanAirlines,PassengerPropertyLoss,Checkpoint,Other,0,novalue
M0814178M,20030814,20030403,novalue,novalue,novalue,PropertyDamage,CheckedBaggage,ComputerLaptop,0,novalue
M0814171M,20030814,20030715,novalue,novalue,AirCanada,PassengerPropertyLoss,Other,JewelryFine,0,novalue
M0814000M,20030814,20030719,BWI,BaltimoreWashingtonIntlThurgoodMarshall,DeltaAirLines,PassengerPropertyLoss,Checkpoint,ClothingShoesbeltsaccessoriesetc.,0,Deny
M0814001M,20030814,20030731,DFW,DallasFortWorthInternationalAirport,novalue,PassengerPropertyLoss,Checkpoint,CamerasDigital,0,Deny
M0814004M,20030814,20030515,CLE,ClevelandHopkinsInternational,UAL,PassengerPropertyLoss,CheckedBaggage,JewelryFine,0,Deny
M0814005M,20030814,20030804,SJC,NormanYMinetaSanJoseInternational,novalue,PropertyDamage,CheckedBaggage,Other,0,Deny
M0814010M,20030814,20030628,SEA,SeattleTacomaInternational,NorthwestAirlines,PropertyDamage,CheckedBaggage,StereoItemsAccessories,0,Deny
M0814011M,20030814,20030619,MSP,MinneapolisSt.PaulInternationalAirport,AirTranAirlines,PassengerPropertyLoss,CheckedBaggage,CosmeticsPerfumetoiletarticlesmedicinessoapsetc.,0,Deny
M0814013M,20030814,20030714,SJC,NormanYMinetaSanJoseInternational,SouthwestAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0814015M,20030814,20030712,LGA,LaGuardia,USAir,PropertyDamage,CheckedBaggage,ComputerLaptop,0,Deny
M0814027M,20030814,20030713,FLL,Ft.LauderdaleHollywoodInternational,DeltaAirLines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0814028M,20030814,20030726,DFW,DallasFortWorthInternationalAirport,AmericanAirlines,PassengerPropertyLoss,CheckedBaggage,CamerasDigital,0,Deny
M0814029M,20030814,20030803,MIA,MiamiInternationalAirport,novalue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0814032M,20030814,20030725,DEN,DenverInternationalAirport,JetBlue,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,0,Deny
M0814033M,20030814,20030803,novalue,novalue,ContinentalAirlines,novalue,CheckedBaggage,CamerasDigital,0,Deny
M0814042M,20030814,20030626,ORD,ChicagoO'HareInternationalAirport,novalue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),52.1,Deny
M0814045M,20030814,20030707,JFK,JohnF.KennedyInternational,JetBlue,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,0,Deny
M0814046M,20030814,20030723,JFK,JohnF.KennedyInternational,JetBlue,PassengerPropertyLoss,CheckedBaggage,CamerasDigital,0,Deny
M0814055M,20030814,20030723,DFW,DallasFortWorthInternationalAirport,AmericanAirlines,PassengerPropertyLoss,Checkpoint,JewelryFine,0,Deny
M0814061M,20030814,20030710,SMF,SacramentoInternationalAirport,novalue,PropertyDamage,CheckedBaggage,Other,0,Deny
M0814068M,20030814,20030726,MIA,MiamiInternationalAirport,Alitalia,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0814072M,20030814,20030622,MIA,MiamiInternationalAirport,USAir,PropertyDamage,CheckedBaggage,CamerasDigital,0,Deny
M0814075M,20030814,20030801,novalue,novalue,novalue,PropertyDamage,Checkpoint,ComputerLaptop,0,Deny
M0814079M,20030814,20030403,EWR,NewarkInternationalAirport,ContinentalAirlines,PropertyDamage,CheckedBaggage,Other,0,Deny
M0814080M,20030814,20030728,DTW,DetroitMetropolitanWayneCountyAirport,SouthwestAirlines,PassengerPropertyLoss,CheckedBaggage,Other,0,Deny
M0814081M,20030814,20030712,JFK,JohnF.KennedyInternational,novalue,PropertyDamage,Other,ClothingShoesbeltsaccessoriesetc.,0,Deny
M0814084M,20030814,20030712,ATL,HartsfieldJacksonAtlantaInternationalAirport,DeltaAirLines,PassengerPropertyLoss,Checkpoint,Luggage(alltypesincludingfootlockers),0,Deny
M0814085M,20030814,20030802,MIA,MiamiInternationalAirport,ContinentalAirlines,PassengerPropertyLoss,CheckedBaggage,JewelryFine,0,Deny
M0814089M,20030814,20030423,LAX,LosAngelesInternationalAirport,novalue,PropertyDamage,CheckedBaggage,Other,0,Deny
M0814094M,20030814,20030729,BWI,BaltimoreWashingtonIntlThurgoodMarshall,novalue,PassengerPropertyLoss,CheckedBaggage,Other,0,Deny
M0814099M,20030814,20030729,MIA,MiamiInternationalAirport,AmericanAirlines,novalue,CheckedBaggage,CosmeticsPerfumetoiletarticlesmedicinessoapsetc.,0,Deny
M0814103M,20030814,20030703,novalue,novalue,novalue,PropertyDamage,CheckedBaggage,Locks,0,Deny
M0814105M,20030814,20030701,SEA,SeattleTacomaInternational,NorthwestAirlines,PassengerPropertyLoss,CheckedBaggage,Other,0,Deny
M0814106M,20030814,20030623,novalue,novalue,novalue,PassengerPropertyLoss,CheckedBaggage,Other,0,Deny
M0814110M,20030814,20030730,JFK,JohnF.KennedyInternational,JetBlue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0814114M,20030814,20030724,novalue,novalue,novalue,PassengerPropertyLoss,Other,Other,0,Deny
M0814115M,20030814,20030425,MIA,MiamiInternationalAirport,AirTranAirlines,PassengerPropertyLoss,Checkpoint,Eyeglasses(includingcontactlenses),0,Deny
M0814125M,20030814,20030613,DEN,DenverInternationalAirport,novalue,PropertyDamage,Checkpoint,Other,0,Deny
M0814133M,20030814,20030722,novalue,novalue,novalue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0814136M,20030814,20030805,BNA,NashvilleInternational,UAL,PassengerPropertyLoss,CheckedBaggage,Other,0,Deny
M0814139M,20030814,20030715,DEN,DenverInternationalAirport,UAL,PassengerPropertyLoss,CheckedBaggage,Other,0,Deny
M0814140M,20030814,20030620,BWI,BaltimoreWashingtonIntlThurgoodMarshall,SouthwestAirlines,PropertyDamage,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,0,Deny
M0814143M,20030814,20030804,LGA,LaGuardia,AmericanAirlines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0814144M,20030814,20030511,EWR,NewarkInternationalAirport,ContinentalAirlines,PropertyDamage,CheckedBaggage,Other,0,Deny
M0814148M,20030814,20030718,MSY,NewOrleansInternational,DeltaAirLines,novalue,Other,JewelryFine,0,Deny
M0814149M,20030814,20030804,LAS,McCarranInternational,USAir,PassengerPropertyLoss,CheckedBaggage,PDAPersonalDataAssistants,0,Deny
M0814159M,20030814,20030728,PBI,PalmBeachInternational,novalue,PropertyDamage,Checkpoint,ClothingShoesbeltsaccessoriesetc.,0,Deny
M0814160M,20030814,20030731,CVG,CincinnatiNorthernKentuckyInternational,DeltaAirLines,novalue,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0814162M,20030814,20030722,CID,EasternIowa,novalue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0814167M,20030814,20030722,TYS,McgheeTysonKnoxville,ContinentalAirlines,PassengerPropertyLoss,CheckedBaggage,JewelryFine,0,Deny
M0814179M,20030814,20030628,HNL,HonoluluInternationalAirport,novalue,novalue,CheckedBaggage,CosmeticsPerfumetoiletarticlesmedicinessoapsetc.,0,Deny
M0814184M,20030814,20030606,JFK,JohnF.KennedyInternational,NorthwestAirlines,PassengerPropertyLoss,CheckedBaggage,Locks,0,Deny
M0814189M,20030814,20030725,TPA,TampaInternational,novalue,PassengerPropertyLoss,Checkpoint,Other,0,Deny
M0814191M,20030814,20030720,HOU,WilliamP.Hobby,DeltaAirLines,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,Deny
M0814192M,20030814,20030723,RSW,SouthwestFloridaInternational,ContinentalAirlines,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.CosmeticsPerfumetoiletarticlesmedicinessoapsetc.,3050,Deny
M0814193M,20030814,20030624,ORD,ChicagoO'HareInternationalAirport,novalue,PassengerPropertyLoss,Checkpoint,Other,0,Deny
M0814194M,20030814,20030712,OAK,MetropolitanOaklandInternational,JetBlue,PassengerPropertyLoss,Checkpoint,Eyeglasses(includingcontactlenses),0,Deny
M0814197M,20030814,20030601,DTW,DetroitMetropolitanWayneCountyAirport,AmericanAirlines,novalue,CheckedBaggage,Locks,0,Deny
M0814024M,20030814,20030702,novalue,novalue,novalue,PropertyDamage,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,0,novalue
M0814040M,20030814,20030512,novalue,novalue,novalue,PropertyDamage,CheckedBaggage,Locks,0,novalue
M0814062M,20030814,20030702,novalue,novalue,novalue,PropertyDamage,CheckedBaggage,Luggage(alltypesincludingfootlockers),0,novalue
M0814078M,20030814,20030410,novalue,novalue,novalue,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,0,novalue
M0814092M,20030814,20030727,DFW,DallasFortWorthInternationalAirport,novalue,novalue,CheckedBaggage,Eyeglasses(includingcontactlenses),0,novalue
M0814127M,20030814,20030708,novalue,novalue,novalue,novalue,Other,Luggage(alltypesincludingfootlockers),0,novalue
M0814012M,20030814,20030720,novalue,novalue,novalue,PassengerPropertyLoss,CheckedBaggage,Other,43.28,Settle
M0814014M,20030814,20030803,IAD,WashingtonDullesInternational,UAL,PassengerPropertyLoss,CheckedBaggage,CamerasDigital,178,Settle
M0814016M,20030814,20030804,IAH,HoustonGeorgeBushIntercontinentalAirport,AmericanAirlines,novalue,CheckedBaggage,Luggage(alltypesincludingfootlockers),50,Settle
M0814019M,20030814,20030727,GEG,SpokaneInternational,novalue,PassengerPropertyLoss,CheckedBaggage,JewelryFine,85.6,Settle
M0814025M,20030814,20030704,BOS,Boston(Logan)InternationalAirport,DeltaAirLines,PropertyDamage,CheckedBaggage,Other,963,Settle
M0814030M,20030814,20030803,TPA,TampaInternational,ContinentalAirlines,PassengerPropertyLoss,CheckedBaggage,ClothingShoesbeltsaccessoriesetc.,25,Settle
M0814034M,20030814,20030721,OAK,MetropolitanOaklandInternational,AmericanAirlines,PropertyDamage,CheckedBaggage,Other,19,Settle
